,title,topic,stance,comment,parent_id,comment_id,viewpoint
10,One Step Closer,gay marriage,attack,"I'm sorry, but country judges do not make decisions on the constitutionality of a law. The 9 US Supreme Court Justices determine whether something is constitutional or not. That is not the job of a county judge.",10,11,topic_stance_votes_2
11,One Step Closer,gay marriage,attack,"Wishes which are blatently descriminatory and unconstitutional is hardly what I would call an agenda, excepting of course the agenda to retain the integrity of the Constitution. Or are we supposed to just allow majority rule to deconstruct that which serves as the foundation for our nation?",5,12,topic_stance_votes_1
12,One Step Closer,gay marriage,attack,"I'm confused as to whom this law descriminates against. It seems to me that it doesn't blatantly attack homosexuals but rather limits marriage to a man and a woman. This in no way prevents civil unions nor does it limit the rights that said unions would bestow upon a couple. Marriage is simply reinforced as a union between a man and a woman. If this law is discriminatory then it must also discriminate against me. For even though I am a straight male I can't marry another male. What if I really wanted to marry my best bud so he could recieve all the benefits that a spouse would. Unfortunately I am unable do this, too bad for me. It in no way forbids a homosexual lifestyle. 
This raises a further question, are the laws that forbid me from wedding a relative descriminatory? Are these laws unconstitutional?",12,13,topic_stance_votes_2
13,One Step Closer,gay marriage,support,"Marriage is a common good, not a special interest.
Every society needs natural marriage -- as many men as possible each finding a woman, caring for and committing himself exclusively to her -- working together to create and raise the next generation.",13,14,topic_stance_votes_2
14,One Step Closer,gay marriage,attack,"Nothing in the Supreme Court's or other courts' rulings have provided a principled grounds upon which to forbid adult incest, polygamy or polyandry. Homosexuals bristle at this argument. But they must answer a question: How does a homosexual father convince his daughter that polygamy is out of the question? Marriage must, if the word is to retain its meaning, be only between one man and one woman. At this moment, we ought to be reinvesting marriage with the honor it once commanded, not bleeding it of substance.",12,15,topic_stance_votes_2
15,One Step Closer,gay marriage,attack,Actually State Supreme Court Judges DO get to decide what is and what is NOT Constitutionally upholding as pertaining to STATE CONSTITUTIONS! emoticonXBanghead,11,16,topic_stance_votes_1
16,One Step Closer,gay marriage,attack,"Oh please. Don't get cute. It's not like you'd WANT to marry another man. emoticonXEmbarrassed But I guess there's always a first for everything.
Also, there's that goofy word again, ""Lifestyle"" what LIFESTYLE? Dang, I've been asking that for what seems like forever and I still haven't gotten a reply. 
The word lifestyle suggests what a person wears or where they live or what types of accessories a person uses to enhance their home. ie :""Lifestyles of the rich and famous."" 
The ONLY people I can see as actually living a ""homosexual lifestyle"" would be those straight guys who get make overs from those guys on ""***** Eye For the Straight Guy."" So, that kind of backfires doesn't it?",13,17,topic_stance_votes_1
17,One Step Closer,gay marriage,attack,"I don't because I have a secure economic foothold but who's to say someone in a desperate measure wouldn't.
I'm happy to give you my definition of lifestyle. I reference lifestyle as meaning the way in which you lead your life. I would characterize myself as living a heterosexual lifestyle not b/c of the way I dress or my habits but because I live the life of a heterosexual. I date and intend to marry a person of the opposite sex. Hopefully I will be blessed with children. This is what I classify as a heterosexual lifestyle. A homosexual lifestyle simply means one is leads a life with homosexual romantic relationships. I didn't mean my aforementioned statement in any kind of offensive or stereotypical manner. 
You didn't answer my question about incestual relationships :(",17,18,topic_stance_votes_2
18,One Step Closer,gay marriage,attack,"Now how did this get all judgemental again? We were doing so well discussing judges and their jobs, then all of a sudden people started making comparisons between heterosexual lifestyles and homosexual lifestyles.
It was within the judges rights, and their duty to interpret the laws. Judges are elected positions. Bush just didn't like the way the judges were judging is all, so he put the word ""activist"" in front of the word judges to imply these judges were out of their jurisdiction in doing what they did (.i.e. the Mass judges).",18,19,topic_stance_votes_1
19,One Step Closer,gay marriage,attack,"Ok, I'll take your word for it....I can accept your explaination. 
As far as your question about incestuous relationships, I ignored it because I see it as a confussion tactic. Someway to throw a proverbial wrench in the works. 
This subject is about gay rights, not syblings or dogs or whatever else is used in the ""Slippery slope"" falicy. 
I apologize for seeming rude by ignoring it, I hope you can understand my reason for doing so. 
I also hope that in this topic you will then apply the idea of ""lifestyle"" to all those homosexuals who actually live a ""heterosexual lifestyle?"" Not those who think that they can be ""cured"" of their homosexuality through supposed ""reparitive therapies"" which many of us all know DON'T WORK. I'm talking about those homosexuals who have always known they are gay but are so brainwashed by society as to think that if they live a ""heterosexual lifestyle"" they can either hide their true nature or can somehow ""cure"" themselves.",18,20,topic_stance_votes_1
20,One Step Closer,gay marriage,attack,"Disagreements aside, in this case I believe ""activist"" refers more to someone using their position to advance a certain cause rather then overstepping their bounds. That would label the judges overbearing or perhaps self inflated.",19,21,topic_stance_votes_2
21,One Step Closer,gay marriage,attack,"You can count on me to tell you what I mean. emoticonXBouncer 
I was just really hoping you would take the bait. Good play.
I firmly believe in living your life as you choose, as long as this choice is ethical and doesn't infringe on the rights of others. So in that sense a suppressed lifestyle is not a good lifestyle. Personally if I was a homosexual I would simply lead a life of celibacy, but that is based on my own personal and religous convictions. I see no need to pretend to be someone you aren't.",20,22,topic_stance_votes_2
22,One Step Closer,gay marriage,attack,"Personally, whenever I hear anyone use the phrase ""activist judge"" I translate it as ""judge that made a ruling I don't like."" In the case of Massachusetts, no one has shown a history of the judges pushing an agenda. The term activist got applied based on one ruling.",21,23,topic_stance_votes_1
23,One Step Closer,gay marriage,attack,"You say that now, but if you were a homosexual you wouldn't be saying that. It is not healthy to live your life without sex. We are sexual beings. A perfect example would be preists. Most are alcoholic and some are after your children. 
Read on:
Many psychiatrists believe (a) it is wrong to consign a person to such isolation and loneliness, one who is thus cut off from close relationships with either sex, not temporarily but until death; (b) it is unrealistic to expect this for it is virtually impossible for it to be done; (c) many of those who attempt to do this do so for pathological reasons; (d) the ""almost inevitable results [of attempting celibacy] will be tragic in terms of suffering, guilt, and mental disorder;"" and (e) growth and maturity require deep and committed relationships in one's life.8-4
I wondered about pathology in attempts at celibacy until I read McNeill's statement:
In my experience as a psychotherapist, I have found that the vast majority of people living out a life of abstinence do so for pathological reasons. Many have interiorized the homophobia of the surrounding culture and the Church and as a consequence hate and fear their sexual feelings....Others live out a life of abstinence because of serious trauma to their capacity for intimacy with another human....Those who have repressed or denied their homosexual feelings for pathological reasons are the ones in greatest danger of acting out those needs compulsively, imprudently, and unconsciously, seeking punishment for what they see as their crime....I would heartily advise all gay people to develop the most intimate and committed relationship possible for them.8-5
Source: www.godmademegay.com",22,24,topic_stance_votes_1
24,One Step Closer,gay marriage,attack,"Sorry to back track just for Jaaman but I couldn't resist this one..
Jaaman, the last time everyone did what you are asking we had what we are all trying to figure out how to pay for.....Baby Boomers! Do you want to repeat mistakes of the past? The next generation will be there, with or without gays. And some of that next generation will be gay. Maybe the activist jusges will make this a better place for them.",14,25,topic_stance_votes_1
25,One Step Closer,gay marriage,attack,"So if a drug addict, or an alcoholic stands up and says, ""God made me this way"", should we accept that fact, and give them drugs or alcohol. 
This is not an act of love. The Bible is very clear that homosexuality is not right in God's eyes. If a homosexual comes to Christ, then they need to seek Him, and ask that God help them in their walk with Him, just as the alcoholic or drug addict needs to also. It does not mean standing and saying, ""My lifestyle is pleasing to God"", but it means trusting in Him to remove this sin from your heart. 
If you do not know that it is a sin, then ask God to reveal this to you. I needed to have God reveal a similar thing (drinking) to me, before I could ask Him to help me with it. 
If you think that God wants a person to be a homosexual all of their life, supporting such ways, and that that stance is pleasing to Him, then you are very young in your walk or not with Him at all. If young in your walk (no matter how long you have been a Christian) then God will show you the truth. This is true with all types of walks that are not right before Him, theives, murderers, gossips, liars,..... The list is rather lengthy.",20,26,topic_stance_votes_2
26,One Step Closer,gay marriage,attack,"However, we do give people alcohol, there are many people who drink it on a regular basis who are not addicts. What do these substances you mention have to do with being gay? Would it perhaps be okay for me to have homosexuality on the weekends or after work during happy hour?
What if God doesn't? What if God tells me it's a good thing?
Why should I take your word for it, or the word of those who wrote your Bible, who claimed to be directed by God when they wrote it? Who's interpretation of an invisible man is the best?",26,27,topic_stance_votes_1
27,One Step Closer,gay marriage,attack,"Here Jaaman has given us the perfect example of why gay rights are civil rights. As an athiest I do not believe there is a god , let alone do I think my lifestyle as you call it is displeasing to god (because he is a myth). The only thing Jaaman has is the bible ans salvation to yammer about. Since I do not believe in these things and I pay the same American taxes as Jaaman, should I not have the same right to marry the one I love? People used the bible to justify why a black man shouldn't marry a white women. Just like jaaman is doing. In the end the majority of people now think that is crazy. In ten or so years people will not believe gays couldn't marry at one time. Gay rights are civil rights. The relgious beliefs of some should not dictate to those that do not believe in those rules how we live our lives and who we love.
In some coutries religion dictates that gays should be out to death based on their god's laws. Does Jaaman think we should do that to?",26,28,topic_stance_votes_1
28,One Step Closer,gay marriage,attack,"Gay rights are ""special"" rights, not civil rights. Civil rights are rights are equally granted, unalienable rights that are given to EVERY citizen, and nobody gets any special rights. Now looking at gay rights...for a man to marry a man is a ""special"" right, because it is there ONLY for gays/lesbians. Giving ""special"" rights to a group of people to do as they please is not a civil right. And gays have the EXACT same rights as heterosexuals. I cannot marry a guy, and neither can you. I can marry a woman, and so can you. It's simple. Nobody is getting any preferential treatment here. I do not agree with gay marriage, but I agree with civil unions. That way we can keep the sanctity of marriage between a man and a woman, and gays can still have a ""union"" with other gays. But I completely disapprove of a gay man's ""spouse"" getting health insurance benfits from his work, etc. That will just turn into corruption, like Freedom Fighter said, with straight guys entering into civil unions to scrounge off their friends.",28,29,topic_stance_votes_2
29,One Step Closer,gay marriage,attack,"I do know that because I know myself. Don't presume to tell me how I would live my life. This is a very ignorant statement in that you assume that any individuals who live a life without sex are somehow deprived. Evidently you have no faith in the human spirit our ability to overcome materialistic or worldly needs.
Second, I find your broad unsupported statement about priests disgusting and an outright false generalization. How many priests do you know? The number of priest that have been involved in scandals makes up less then 1% of the clergy. Since when did that become a majority? It is this sort of ignorance and slander that shows you the kind of world we live in today.",24,30,topic_stance_votes_2
30,One Step Closer,gay marriage,attack,"Hate to tell you, but DISALLOWING gays to LEGALLY MARRY the ones they love is ALREADY a corruption. Saying that a gay man is legally allowed to marry a woman is a lie. These two don't love each other, they will most likely never raise a family together. So yeah, it's a lie, it's defrauding the system you and I pay into.
My feelings are if two straight men WANT to Legally wed, that's really up to them isn't it? 
The likelihood of that happening is slim to none. Two straight men legally marrying just so the can mooch off each others' benefits! 
~OUCH ~ My Sides are hurting!~~~ Please make it stop~~~~ 
~Ok, Deep Breath~~~
Would you marry someone you didn't LOVE? 
I doubt it.
So, why force gays/lesbians to do the same? (I say force because you have the option, gays/lesbians DO NOT)
When laws specifically descriminate against a paticular group of people, that is when it is WRONG.
Seperate but Equal, is anything but. We already know this. 
Civil Unions are a joke. They're an insulting and dehumanizing slap in the face of FELLOW HUMAN BEINGS who yes, pay the same taxes you do! 
Now you want to talk about SPECIAL.",29,31,topic_stance_votes_1
31,One Step Closer,gay marriage,attack,"Again, homosexuality is NOT an addiction. I don't really care what you think you believe about it, it isn't and every reputable psychological association, group or healthcare speciality will agree. 
I know you really believe to be doing God's work by preaching to me, but you're not doing anyone any favors. I have told you before my beliefs are not up for debate and this subject is NOT a religious topic. If you wan to argue on the grounds of religion, take it to the religion threads. 
Please see above. 
Now, back to our program...",26,32,topic_stance_votes_1
32,One Step Closer,gay marriage,attack,"[QUOTE=GWB 2004]Gay rights are ""special"" rights, not civil rights.
You know, gays do have special rights...the right not to legally marry the one that they love.",29,33,topic_stance_votes_1
33,One Step Closer,gay marriage,support,Good points Freedom Fighter. emoticonXGood,30,34,topic_stance_votes_2
34,One Step Closer,gay marriage,attack,I wasn't aware that sexuality was worldly and materialistic. I was under the impression from biology it was human.,30,35,topic_stance_votes_1
35,One Step Closer,gay marriage,support,"One is no less ""human"" for choosing not to act on desires. No one ever died from celibacy.",35,36,topic_stance_votes_1
36,One Step Closer,gay marriage,attack,"Good point sinjin. 
As for what joebrummer said, Sexuality is human but I was not advocating asexuality. You can't change your biology. I was simply saying that it is possible for people to transcend basic human desires and needs for principles that they believe in. If you are unable to understand this then you must have no faith in the resilience of the human spirit to overcome physical challenges.",36,37,topic_stance_votes_2
37,One Step Closer,gay marriage,attack,What does human resilience over physical challenges have to do with not having sex? Nothing! There is no physical challenge. It is all emotional. This is not a relevant argument.,37,38,topic_stance_votes_1
38,One Step Closer,gay marriage,support,"Are you suggesting that the ""need"" for sex is all about emotional health and nothing about a basic physical ""urge""? Sex and intimacy are related but not identical.",38,39,topic_stance_votes_1
39,One Step Closer,gay marriage,attack,"Wait so first you said that it was biology. Biology dwells in the tangible physical realm. Emotion does not dwell within this realm. So now its not physical its all emotional. emoticonXConfused 
Have you ever heard of hormones? Do you not believe that people are human animals and as such possess the instictual desire to procreate. I guess if you are homosexual sex would have to suffice for procreation. Sex doesn't require emotion.
Please make up your mind on whether you think sex is a biological or emotional function.
By the way you realize you started this debate by challenging the idea that a homosexual could lead a celibate life. Seems like a bit of a pig-headed notion to me.",38,40,topic_stance_votes_2
40,One Step Closer,gay marriage,support,"In that I would have to agree. Emotional love and the act of sex are related but certainly not exclusive. This is why parents are able to LOVE their children, yet MOST don't have sex with them. (I was careful to say MOST as the incedents of incest are out numbered by parents who do not)
Emotional love is an ongoing process. It takes time to develop. Sex happens. A person doesn't usually LOVE a prostitute, but they do have sex with them. 
Granted, the act of sex between loving partners is intertwined. This cannot be denied. The act is a way to form emotional bonds and to express one's love. 
Gays and lesbians utilized this form of expression in the very same manor as do straight couples. 
This very fact is what seperates inanimate love from emotional love. Which is why I have alway found the slipery slope falicy to not only be offencive but rediculous.",39,41,topic_stance_votes_1
41,One Step Closer,gay marriage,attack,"I'm glad to hear it, because of course it would be a facile answer to suggest that gay people in general simply should never have sex at any point in their lives. I understand that's not what you meant. 
Celibacy is an option for anyone, regardless of sexual orientation.",37,42,topic_stance_votes_1
42,One Step Closer,gay marriage,attack,"If you look back I started this deabte because you said ""if"" you were gay, you would be celibant. I said that I doubted that. If you were homosexual you would might not think it is wrong anymore.",40,43,topic_stance_votes_1
43,One Step Closer,gay marriage,support,I'm just glad that Washington is one step closer to allowing their gay/lesbian couples to marry.,42,44,topic_stance_votes_1
44,One Step Closer,gay marriage,attack,My point exactly. emoticonXGood,42,45,topic_stance_votes_2
45,One Step Closer,gay marriage,attack,Celebacy is not an option for everyone. Some don't have that choice. I think this point has not been thought about.,45,46,topic_stance_votes_1
46,One Step Closer,gay marriage,support,"I agree, maybe this point should have a new thread.",46,47,topic_stance_votes_1
47,One Step Closer,gay marriage,attack,How is it not an option?,46,48,topic_stance_votes_2
48,One Step Closer,gay marriage,attack,"Please see ""To have sex or not to have sex..."" Thread. You may continue this convorsation there. I know I'm interested... emoticonXSmilie",48,49,topic_stance_votes_1
49,One Step Closer,gay marriage,attack,"While liberal courts and reformist judges may make their decisions based on the shifting moral sands and changing winds of our culture, I will not alter my foundational belief in marriage and family just because some cry for freedom at all costs. Traditional marriage alone forms the backbone of human civilization.
Marriage is between a man and a woman. If we allow marriage to be redefined to include same-sex couples, the Twin Pilllars of Morality and Spirituality (which have served as beacons of the American culture since our beginning) will not stand.",2,50,topic_stance_votes_2
50,One Step Closer,gay marriage,attack,"Yes, that would be...progress for humanity!
I don't have to say anything here, your post made it sound sick enough. Yes, freedaom at all cost. Isn't that the theory this country was founded by?
My problem isn't with the whole statement here but the word ""alone"". I think the backbone has been education, we learn, then we progress, the more we progress, the more civilized we become. Marriage has nothing to do with that. 
And those pillars will be replaced by something stronger like equality and Justice.",50,51,topic_stance_votes_1
51,One Step Closer,gay marriage,attack,"Your morality and spirituality is not the same for all Americans. That's what you fail to understand, time and time again. The freedom of Religion guaruntees the liberty for all citizens to worship how they please. Just because it's different from your way, doesn't make it bad or wrong it only makes it different.
Your feelings on gay marriage are yours, you cannot expect everyone to feel the same way. Your assumption that the law must reflect your religious feelings is to force your religious beliefs on the rest of the nation. 
To allow gay marriage doesn't affect your religious beliefs of it. It infringes your rights not in the least. But to infringe upon others rights because of your beliefs is Constitutionally wrong. That is what this nation was founded on. Not your beliefs, not your spirituality, not your morality, but the freedom of every citizen as long as it harms or infringes on no other citizen.",50,52,topic_stance_votes_1
52,One Step Closer,gay marriage,attack,"Whether it's in a university class, or through the entertainment culture, the view that truth is up to the individual has become pervasive in America today. When truth is relative, it means that right and wrong are never something we can be sure of, but rather depend on shifting feelings and circumstances. I'm sorry, but I believe in concrete right and wrongs.
Sexuality is not and cannot be genderless. God created male and female. We must object to and destroy any attempt to feminize the masculine or masculinize the feminine. While unisex might exist with sunglasses, it does not ever exist in reality. There is no need to recreate a new understanding of human sexuality; just return to what God has stated it was in the beginning.",52,53,topic_stance_votes_2
53,One Step Closer,gay marriage,attack,"Jaaaman: 
As much as I really do respect your right to your religious views, I must ask that you respect mine. I do not believe the way you do, but I am no less spiritual. To assume so devalues all religions. 
What I also must do is to rein in your insistence on religious views over legal views. Your religious views here have not allowed for the idea that other religions may not agree with your views. To insist that a nations laws coincide with one religious viewpoint is in effect theocratic. It goes against everything this country was actually based on. Democracy and religious tollerence. If you expect me to tollerate your religious ideals, I insist you tollerate mine. In this case, my religious beliefs do not abhor gay marriage let alone gay sexual activities. My God did create me exactly as I am. Your idea of God did not. But your expectance that our nation's laws reflect your beliefs over mine is an infringement of great porportions.",53,54,topic_stance_votes_1
54,One Step Closer,gay marriage,attack,"If you dare to think for yourself, you will burn in hell forever! Your post is simply a statement against thinking for one's self. It's your one and only argument against acceptance of homosexuality. We could have a nice authoritarian dictatorship where we would be unthinking slaves with that mentality.
What do you mean by ""unisex"", I don't understand? Your second paragraph seems to be an attempt to suggest homosexuality doesn't really exist. Then why do feel you have to try to ""object and destroy"" homosexuality? These gender concepts of masculine and feminine are about more than one's sex organ or the sex organ of one's partner, different or same. Gender occurs in one's own head. However, I think you are arguing for dictated gender roles here. Is there some reason we shouldn't question those roles, as it relates to homosexuality or anything else, other than we just shouldn't think for ourselves?",53,55,topic_stance_votes_1
55,One Step Closer,gay marriage,attack,"This kind of statement is the logical progression for a society that no longer understands what truth is. A generation ago, this was not only unthinkable, it was ""un-thinked"" (if I can invent such a word!).
At one time, society knew what truth was. Some might not have liked it, but they knew what it was. Now, however, we live under an entirely different set of circumstances.
As a society, we must find our way back to truth.",54,56,topic_stance_votes_2
56,One Step Closer,gay marriage,attack,"Here's an easy solution, relegate marriage to the church. The government would provide partnership unions. Everyone gets the same exact rights from government, and the christians get to protect marriage however they see fit.",56,57,topic_stance_votes_1
57,One Step Closer,gay marriage,support,"Ah, but then they couldn't tax you more.",57,58,topic_stance_votes_1
58,One Step Closer,gay marriage,attack,"Yes, the older generation often believes the younger generation are wrong, that's nothing new. Your grandparents said the same thing about your parents. People will only be convinced of your ""truth"" by thinking and questioning. You are trying to place it above debate.",56,59,topic_stance_votes_1
59,One Step Closer,gay marriage,attack,"Jaaaman: 
To ""find our way back"" is going against humanity in general. As a species we evolve, we learn, we grow. As societies go, they must also grow or perish. Societies and governments which are unable to allow for growth will ultimately destroy themselves. 
Societies cannot take one step foreward and twelve steps back and survive. 
Yes, we do live under an entirely different set of circumstances. Technology has done a lot of this. It allows us to communicate even now. With people whom we have never met, exchange ideas and learn from eachother's experiences. 
Personally I find that a miracle! A wonderous achievement of which we all should be grateful. 
Jaaaman, even you enjoy these advances. If you want to ""find [your] way back to truth"" I suggest you practice what you preach and be the first to set the example. Remove your computer, radio, television, cell phones, microwave oven and anything that has been invented within the past 150yrs, try it for a while, see just what you are so upset about and then come back here and tell us what you've learned from that experience.
I bet you can already imagine just how 'inconvenient' your life will become. Chores which you and your family take for granted will become the center of attention because they will take exhorbinant amounts of time to get done. Getting to work will be an expedition not just an inconvenient commute. Washing your scrubs will be an all week task for you or your wife. etc etc etc...you get the idea.
So, tell me exactly what is ""truth"" now? 
The truth is that we all grow, we all learn, we all reap the benefits of these things. Just look at overtly regligious communities and tell me just how well they are doing. Look at the Memonites, Amish and Shakers. They are all dieing out because they can't compete in an ever changing world. Societies must grow along with progresses of technologies to survive.",56,60,topic_stance_votes_1
60,One Step Closer,gay marriage,attack,Chalk another one up for the gay marriage ban!! Thanks a lot Louisiana!!,60,61,topic_stance_votes_2
