,title,topic,stance,comment,parent_id,comment_id,viewpoint
17,Abortion/gun control,abortion,support,"Pro-choice
Pro-gun ownership
Your choice.
Government control is a bad thing!",17,18,topic_stance_votes_2
18,Abortion/gun control,abortion,support,"pro choice.. anti gun control 
Keep those government bastards out of my business, that's my motto.",18,19,topic_stance_votes_2
19,Abortion/gun control,abortion,support,"hrrmmm
I don't really care what you do with your kids.... I'm not giving my guns up...
I don't plan on having kids, neither does my cook.",19,20,topic_stance_votes_2
20,Abortion/gun control,abortion,support,I'm for kook control. A kook with a fork troubles me far less than one with a large caliber automatic weapon. I'm also pro-choice but feel abortion is sad thing and a sorry form of birth control.,20,21,topic_stance_votes_2
21,Abortion/gun control,abortion,support,"Pro-choice without a doubt.
I differ on gun ownership depending on which country you are taking about. In the States I think tighter control would be impossible to enforce but here in Britain I wouldn't like to see the law loosened. Voted anti-control as I took it from a US pont of view.",21,22,topic_stance_votes_2
22,Abortion/gun control,abortion,attack,why do you even have guns?,22,23,topic_stance_votes_1
23,Abortion/gun control,abortion,attack,As part of the poll you mean? It was because while in the gun control forum I saw a lot of the same arguments for abortion that are used against gun control and since pro-life and pro-gun are usually entwined (Republican leaning issues) I wanted to see if what I observed was correct.,23,24,topic_stance_votes_2
24,Abortion/gun control,abortion,attack,"It's safe to say that most conservatives don't see a contradiction here because unlike abortion, gun ownership doesn't involve taking a life. Perhaps that will be seen as overly simplistic since some will argue that guns increase the likelyhood of death but that is my analysis.",24,25,topic_stance_votes_1
25,Abortion/gun control,abortion,attack,"I certainly agree that conservatives don't see a contradiction :P Liberals don't see a contradiction between arguing for more gov't involvment in gun control and less gov't in abortion issues, either, so it cuts both ways. 
Like I said though, the arguments are similar. Taking the gun ownership argument to it's philosophical points, conservatives usually say that the gov't has no business being intrusive on our lives. That is the liberal position in regards to abortion, that pregnancy is one of the most personal of issues and that the gov't should have no involvment in it. It goes the other way too. The point of the poll is to see if the pro/anti gun control crowd lines up with the pro-life and pro-choice crowd. So far the pro-choice crowd is split, but there have been very few votes. Pro-life seem more against gun control, as would be expected.",25,26,topic_stance_votes_2
26,Abortion/gun control,abortion,attack,"The difference between controlling abortion and controlling guns is that: Just because I onw a gun, does not mean I am killing a person. I don't think you can argue the same about abortion.",26,27,topic_stance_votes_1
27,Abortion/gun control,abortion,attack,"Actually, you can. The Supreme Court decision Roe vs Wade made it clear that the fetus is not considered a person under the constitution.
However, that isn't the point. Obviously gun ownership and abortion are two separate issues, but taking both to their broad philosophical ends and the arguments look similar. This poll can measure if the outlook changes on the issues, or if the outlook is consistent throughout the issues.",27,28,topic_stance_votes_2
