,title,topic,stance,comment,parent_id,comment_id,viewpoint
10,Removing the fetus without death,abortion,attack,"I just want you to remember that this is not the case for every single woman out there. It is very important in your discussions when you are trying to convince someone of your argument not to categorize all women, especially when using such phrases as ""may harm her"" etc. Not all women are harmed psychologically/physically by abortion.
I am sorry about your experience. It upsets me as well that people classify all decisions other than giving birth as ""convenient"" or ""easy way out"". There is no ""easy"" way, and people don't know unless they've been there.",9,11,topic_stance_votes_2
11,Removing the fetus without death,abortion,support,"This is sad. You argument for this very serious issue is based on something your mommy told you. First, that is not proof, that is testimony. What you describe about abortion is simply not universally true, or even common (the pain for weeks thing.) The argument that abortion causes ""more"" psychological harm than the alternatives is not true either. The painful psychological issue is an unwanted pregnancy, and the enormous amount of pressure that a woman must address because of that in a situation where it seems that every alternative is difficult.",11,12,topic_stance_votes_2
12,Removing the fetus without death,abortion,support,"As others have said, Michele, I am sorry for the difficult time you must have had. I have no way of imagining what that must be like; it must take great courage to get through such a time.",5,13,topic_stance_votes_2
13,Removing the fetus without death,abortion,attack,"Numbers, not testimonies. Medical statistics I will trust, you are just dealing with a small sample of people who have had abortions. Where we to just use that I'd point to the vast difference in the number of abortions conducted and the number of testimonies there and say that clearly its a minority who has a problem - which is clearly pointless
Without looking at actual statistics of how many people suffer unjury through abortion and how many are treated for depression etc (and weren't suffering before) we can't say anything conclusive either way.
You missed the point, if I don't consider a fetus a person, then why should I care about it more than something else. Life itself isn't special and despite hundreds of debates here no one has been able to define human (as its term for a category of things that don't really exist). Feel free to have a go if you like though, I just think a mind is the thing that matters, I don't see why comparing DNA between things is relevant.
That isn't proof, child birth can cause huge amounts of problems both physiologically and psychologically - it just isn't serious very often. Without the statistics you can't say which is worse or how often there is no difference.
You've said it can harm you, not that it does with any regularity or that it harms you anymore than a pregnancy or birth will.
I afraid that's a ridiculous arguement and not one to bring up in such an issue as this. Not only would I be showing some kinds of brain activity in a coma (which doesn't nessarily mean brain dead) but there are other factors involved as well based on what other people want not to mention that there is a difference between something that has never had a brain and someone who is asleep. It might worry you to know that if you end up brain dead on life support then you will most likely get your machine switched off. 
Dumb matter = something without an intelligence or mind. 
Are you honestly saying that you don't think there is a difference between a child and a blastocyst or even a sperm or egg? What would you class as yourself, your mind, part of your body, your entire body? Given that every single atom in our body is replaced at least once over the course of our lifetime I don't see how we can be anything physical.
Until something has a developed brain why should I worry about it - its the same as feeling empathy with a chair. It has no feelings, no thoughts, no experience or memory - its just a wet mass getting bigger until it develops enough to gain these things (at which point I don't beleive you should be able to abort it). If the mother is obligated to care of a child, then she has to have the ability to prevent this from occuring otherwise you are really just punishing her with a child. 
I don't think it is better to kill a child than have it go unwanted - but I see no problem with preventing that child from coming into existance because it would be unwanted. Its no different really from not having sex in the first place.",9,14,topic_stance_votes_2
14,Removing the fetus without death,abortion,attack,"My Mom is not a testimonial machine. She was an official nurse at a hospital and I would bet she knows a lot more than you men do about this. Don't try and act like my Mom was feeding me a bunch of nonsense.
And I have read testimonies about women and girls who have abortions. I research this stuff, and I know what I'm talking about. Not all women go through this, but all the risks involved FOR the mother make abortion much more dangerous for herself. Therefore, it is safer to have a birth than an abortion. 
Such operations need to be done while the baby is INSIDE the mother's body. (Such as tearing the baby to pieces, for instance. THAT is dangerous) Whether it's pain or fertility or uterus damage, the abortion methods cannot gaurantee safety for the woman and insures many risks involved that endanger the health of the woman. Pregnancy is natural and unless it is a C-Section, requires no surgery into the womb or body unless the baby is having trouble coming out.
Speaking of testimonies, have you ever read a testimony from someone who had their baby killed because they thought it was for the best and said how much they later regretted their decision? They said that they are much happier now (those that got pregnant again and let their baby live) because they have a child. And the grief still hits them whenever they think of their living child. Such things are not as scarce as you make them out to be.
Oh, and by ""psychological harm"" I'm talking about the guilt that hangs over so many women and girls who are miserable because they knew the wrong they had commited.",13,15,topic_stance_votes_1
15,Removing the fetus without death,abortion,attack,"Your mum is a nurse and she knows the potential problems that can come up during abortions - but apparently she hasn't told you how often this happens (if she really knows, its more likely she has a set of risk factors rather than just told that 1 in 10 might go wrong). 
How many testimonials have you found where people had no problem at all with having an abortion? Just finding them is going to be harder, no one denies that there is never complications in abortion but you are making it out as if they are 100% garaunteeded.
Guilt is complicated to measure and hopelessly subjective as well. Someone who doesn't particularly want to get an abortionprobably shouldn't, but there is also the pro-life side trying to make people feel guilty as well. I'm sure a lot of people feel guilty about having children as well when they can't afford it or when it keeps them in a relationship they would prefer not to be.
What matters is more serious things like depression which are also a lot easier to quantify.",15,16,topic_stance_votes_2
16,Removing the fetus without death,abortion,attack,"Thanks Simone, Bell and thelmoose for your concern.
I am not sorry, it was the right thing for me. My point is that both options produce pain of some sort. 
Some adoptions are more open today.
I often find that the most strident and violent prolifers are often men. I wonder about that. To me, these men are part of the old double standard. Blame the woman and the man gets off scott free.",15,17,topic_stance_votes_2
17,Removing the fetus without death,abortion,attack,"I guess statistics are what you want. I'll post some here that I got from http://www.angelfire.com/nj3/rebekah8370/
95% of abortions are done as birth control, 1% are done because of rape/incest, 1% because of fetal abnormalities, and 3% due to the mother's health problems. 
Abortions outnumber live births in 14 major metropolitan areas. 
45% of the women that walk into an abortion clinic have already had at least 1 previous abortion. 
Child abuse has gone up 500% since the legalization of abortion. 
95% of women who have had an abortion say that the abortion clinic gave them little or no information about the fetus living inside of them. 
Many people believe that women who are victims of rape and become pregnant by this violent act is a good reason for them to have an abortion. In Victims and Victors (Acorn Books, 2000), a book written by David Reardon, Amy Sobie, and Julie Makimma, 192 women were interviewed. These women had had abortions after they became pregnant from rape. Nearly all the women said that they regretted the abortion, and over 90% said they would discourage other rape victims from choosing abortion. 
49% of pregnancies in America are unplanned. 50% of these unplanned pregnancies are ended by abortion. Out of all women who have abortions, 75% say they had an abortion because the baby would have interfered with their life; 66% say that they couldn't have afforded a baby; and 50% said they didn't want to be a single mother or were having problems with their partner. 
14,000 abortions are done because of rape/incest. (This only makes up about 1% of all abortions.) 
I guess you can see that psychologcially, it most certainly does effect women; and much more than you thought.
Plus, have you seen the child abuse that has gone up since abortion was legalized?! This is for the living children. Do you think such a law should be allowed when things like this happen?
I would make abortions illegal, not only because the babies are killed, but also because so many women's lives are ruined by it. If this doesn't satisfy you, than I guess it will be useless to debate with you further.",16,18,topic_stance_votes_1
18,Removing the fetus without death,abortion,attack,"You really need to understand what is meant by testimony. You are hearing statements from those that had bad outcomes. What about those who did not have similar outcomes? You need to have a numerator and a denominator for anything like that to have meaning.
This is simply untrue. You made this up. Here are the stats. By the way, this is scientific information from a peer reviewed journal. Not some pro-life website.
Type of pregnancy---------------Death rate
Pregnancy termination--------- 0.567 per 100,000 terminations
Miscarriage----------------------1.19 per 100,000 miscarriages
Live birth -----------------------7.06 per 100,000 live births
Ectopic pregnancy ------------ 31.9 per 100,000 ectopic pregnancies
Estimates based on data from >57 million pregnancies in the US from 1991 to 1999.
Reference: Grimes, D. American Journal of Obstetrics and Gynecology 2006; 194:92.
Therefore, the risk of death from pregancy is over 12 times that of an elective abortion.",15,19,topic_stance_votes_2
19,Removing the fetus without death,abortion,attack,"Yup, stats make me feel all warm and tingley!
However of those 95%, the vast majority are going to be due failure in conventional birth control. Only a small percent are likely to actually rely on abortion as sole means of birth control.
Not sure on the revelance here, not to mention this stat will be squewed in a lot of cases as abortion clinics are rarely out on a farm somewhere. If you really want people to adopt, we should speak globally as well.
This needs some more stats to go with it before we can start to really analyse it, backgrounds, reasons for abortions etc.
Global warming has also skyrocketed with the decline in pirate numbers
This is a rather odd question to ask, what exactly did people expect to be told?
However 10% said it was a good thing, thats 1400 people a year by your numbers. Counciling is the issue here rather than an abortion one, we can't judge on this until we see from the other side of rape victims who kept their babies. Not to mention that regret can cover a huge range.
Seem valid reasons to me
Until we can see the full story on the benefits and harm of rape and abortion we can't say anything. 
Those stats have said practically nothing, this isn't something that can just be solved with some nice soundbites to back up a political view. It requires genuine study, at the very least you need to compare rates of depression in mothers and people who have abortions, and factor into account the rates of depression experienced previous to conception. To be properly accurate you need to pick people from the same sort of background as well.
Yo ho ho. Causation, correlation and a bottle of rum.",18,20,topic_stance_votes_2
20,Removing the fetus without death,abortion,attack,"So you think that women shouldn't be allowed to choose the course of their own lives because you believe their life might be ""ruined"" by it? With all respect intended here, I think that if you want to convince more people to join the pro-life mvt. you may want to come up with additional reasons. IMO people 'ruin' their lives by eating fast food, being rude, having closed minds, drinking soda, smoking. Should they be outlawed?
That they may or may not feel guilt doesn't sound good. Many people feel guilt over many things; people learn to live with it. If you wanted to preemptively shut out the possibility of guilt you ought to start the prohibition movement again! :)
Oh, another thing- why do you think women who are pregnant and don't want to be are obligated to be parents? What if their birth control failed? Are they then obligated? So many variables. You can't push all women in a neat little box.
Can anyone find stats correlating birth control failing and the abortions that result? I can't. Thanks in advance.",18,21,topic_stance_votes_2
21,Removing the fetus without death,abortion,support,"Hope this is helpful. The upshot to me is that better education about birth control is sorely needed. 
""Contraceptive Use Among U.S. Women Having Abortions in 2000-2001
By Rachel K. Jones, Jacqueline E. Darroch and Stanley K. Henshaw 
CONTEXT: Knowing the extent to which contraceptive nonuse, incorrect or inconsistent use, and method failure account for unintended pregnancies ending in abortion, as well as reasons for nonuse and imperfect use, can help policymakers and family planning providers support effective contraceptive use. 
METHODS: Contraceptive use patterns among a nationally representative sample of 10,683 women receiving abortion services in 2000-2001 were examined, as well as reasons for nonuse, problems with the most frequently used methods and the impact emergency contraceptive pills have had on abortion rates. 
RESULTS: Forty-six percent of women had not used a contraceptive method in the month they conceived, mainly because of perceived low risk of pregnancy and concerns about contraception (cited by 33% and 32% of nonusers, respectively). The male condom was the most commonly reported method among all women (28%), followed by the pill (14%). Inconsistent method use was the main cause of pregnancy for 49% of condom users and 76% of pill users; 42% of condom users cited condom breakage or slippage as a reason for pregnancy. Substantial proportions of pill and condom users indicated perfect method use (13-14%). As many as 51,000 abortions were averted by use of emergency contraceptive pills in 2000. 
CONCLUSIONS: Women and men need accurate information about fertility cycles and about the risk of pregnancy when a contraceptive is not used or is used imperfectly. Increased use of emergency contraceptive pills could further reduce levels of unintended pregnancy and abortion. 
Perspectives on Sexual and Reproductive Health, 2002, 34(6):294-303""",21,22,topic_stance_votes_2
22,Removing the fetus without death,abortion,support,"to the child abuse vs legalisation of abortion stat I say:
""post hoc ergo proctor hoc""
I doubt very much that child abuse had increased significantly, only detection and reporting of it.",22,23,topic_stance_votes_2
23,Removing the fetus without death,abortion,attack,"Don't try to equivocate drinking and smoking to actual phsyical killing. I won't argue with you on that idea.
I'm afraid I don't know what the prohibition event is.
Considering how many sexual activites a woman gets in, she should consider whether she wants a baby or not. If she gets into a sexual activity, she automatically risks pregnancy. If she doesn't want a baby, she should STAY OUT OF SEX instead of killing the baby simply because she doesn't want to bear the fruits of her actions.
And by the way, all I've ever heard in abortion debates is whether the MOM has to go through bad things. IT'LL RUIN MY DREAMS, IT INTERFERSE WITH MY CAREER, I DON'T WANT TO TAKE THE RESPONSIBILITY TO TAKE CARE OF IT.
It is always ME! Everybody thinks of nothing but the Mom instead of the baby.
(WARNING: YOU CAN BLAST ME ALL YOU WANT BECAUSE I CAN'T MAKE A DECISION OR JUDGEMENT ON A WOMAN'S LIFE OR IMMEDIATE VALUE, BUT I'M STICKING TO THIS POINT.)
It seems like people think a good career or a life without responsibility is a justifiable reason to kill! If they don't want to be forced into a pregnancy, than they shouldn't get pregnant. I know their life is their's to decide the destiny, that is why they should think more before getting into sex. It's their own fault if they get pregnant, and the baby should not have to DIE for their voluntary actions.",21,24,topic_stance_votes_1
24,Removing the fetus without death,abortion,attack,"You're talking about what 'ruins' lives in your opinion; I'm talking about what ruins lives in my opinion. I was just pointing out that you need additional reasons to ban abortion, because this argument can easily be seen through. And although I didn't mention 'drinking', don't forget that drinking and smoking do cause physical harm and even death.
*sigh* People have sex other than for procreation. You didn't say about what you think if women get pregnant b/c their b.c. fails. What do you think?
And remember dad's role. If he didn't want a kid, he should think twice, eh?
Say you are successful in your bid to ban abortion. What now are you going to do for women who are pregnant and don't want to be?",24,25,topic_stance_votes_2
25,Removing the fetus without death,abortion,attack,"Equivocate. That word doesn't mean what you think it means.
You don't know what prohibition was? So you're a worldly guy, huh?
As Bell said, sex is not only for procreation. If you ever have sex, you will know this. (Who says things like ""stay out of sex'?)
Listen, your statements suggest you should read and listen and study more about the world from diverse sources, and learn to do something called critical thinking. Listen to both sides of every issue and weigh the arguments. Don't just parrot back the factoids that agree with the stance your parents and your preacher told you to have.",24,26,topic_stance_votes_2
26,Removing the fetus without death,abortion,attack,"Also a misleading figure. ""risk of death from a pregancy is over 12 times.."" blah blah blah. 
In 1999 (in the US) it was 11.8 per 100,000 births or 0.0118%
(abortions are included in this number)
In 1999 it was around 1 death per 100,000 or 0.001% for abortion (not all reporting so the number is a little off)
So you can look at these numbers as ""12 times higher"" or whatever, but the number is so little that there is not that much of a difference. If someone told you that drinking milk is 12 times more likely to kill you, it has a greater impact than someone saying .001% die from drinkingwater while .0118% of people die from drinking milk...you wouldn't stop drinking milk because of that. 
A stupid statistic. Next.",19,27,topic_stance_votes_1
27,Removing the fetus without death,abortion,attack,"Abortion not only ruins the life of the baby to the extant that it kills it (yes, that was sarcasm) But considering what I've read, it has ruined the lives of many people because they consented to kill someone. That is going to hurt people a whole lot more than smoking a cigarette or drinking a beer.
The man who gets the woman pregnant should be held equally responsible for the child as well. (b/c, b.c.?) And I already know that people have sex for reasons other than pro-creation. But should a baby have to die simply for their lustful desires? Obviously, nobody's going to outlaw sex, but abortion should be. Having a legal option to kill when you don't want to take responsibility for your own actions is immoral. 
What would I do? I would say ""That's too bad, but you ran the risk yourself, and I will not allow you to kill your baby so you can go off on your merry way.""
I would first have them give up their children for adoption once they give birth. I would also shut down the abortion clinics and take the money that's used to pay for abortions (for those who can't pay) and give it to orphanages. I would use the money that's providing for the baby's death and use it to preserve their life instead. 
That's what I would do, but I doubt that the last step will be performed. Not unless the nation is turned into a monarchy all of a sudden and the king's extreme power could order such a step to be taken.",25,28,topic_stance_votes_1
28,Removing the fetus without death,abortion,attack,"Think you missed the point of this, we're not arguing that pregnancy should be banned because its dangerous - but prototype claimed that abortion was more dangerous than pregancy, indeed we have his mother's assurances that this is so. However turns out that the risk is minimal for both, and infact pregnancy is the more dangerous of the two if you really want to try argue that point.",27,29,topic_stance_votes_2
29,Removing the fetus without death,abortion,attack,How long have you favored dictatorship as a form of government?,28,30,topic_stance_votes_2
30,Removing the fetus without death,abortion,attack,"Your sarcasm is misplaced. I'm being even keeled and serious with you; I'd appreciate the same. :) 
b/c= ""because"" and b.c. = ""birth control"". 
You have listed alternatives for parenting. I would like to know what you are going to do for women who would seek an abortion b/c of their 1. Financial limitations 2. Educational goals interrupted 3. Health needs 4. Career situation 5. Family situations (like abusive families) ... and all the other reasons women get abortions that many label as ""convenience"" issues. 
Even if you outlaw abortions, these problems will still exist, and since you are looking out for the best interests of the fetus these need addressed.",28,31,topic_stance_votes_2
31,Removing the fetus without death,abortion,attack,"1. You missed the point. This was to refute the statement that pregancy was safer than abortion.
2. Where do you get your numbers? I referenced mine from a reputable source.
3. ""stupid statistic"" is not a term I learned in statistics classes, please elaborate why you think it is so?",27,32,topic_stance_votes_2
32,Removing the fetus without death,abortion,attack,"there is no difference
cdc
You are obviously new here, we have been over these numbers a lot and they haven't changed. You could do a search and find this exact discussion if you want more links.
the example I gave shows this. You give a misleading number when you say 12 times worse. It is like saying someone with 2 cents has 100% more money than someone with 1 cent...this might be true but both have nothing in reality.",32,33,topic_stance_votes_1
33,Removing the fetus without death,abortion,attack,"This is hopeless.
Certainly, given the low incidence of both live births and abortion, in practical terms, both are very safe and the mortality difference is not significant enough to worry about. (I mean clinically significant, though I would bet they would be statistically significant.)
However, if you are going to compare the two, which is what prototype was doing, then a comparison makes perfect sense. Comparing mortality probabilites as a ratio is perfectly valid. (I do not mean risk ratios or odds ratios of which this comparison is neither.)",33,34,topic_stance_votes_2
34,Removing the fetus without death,abortion,attack,"This is how I look at it, as simply as I can type it out.
You're reason for abortions are these.
1. Financial Limitations.
2. Education Goals
3. Health Needs
4. Career Situation
5. Family Situations
None of which can justify killing. Career and Financial limitations can be fixed by giving up for adoption. (A person shouldn't risk getting pregnant if they're THAT concerned about their career anyway.)
A good, kind person can come from an abusive family. Putting the child up for adoption might be better if the family is abusive. At least, better than KILLING it and giving it no chance at all.
Plus, there is no child on this earth that isn't a financial burden. Health problems, disease and infections are all risked in sex. Considering ""Health Needs"" Things like that should be considered beforehand. Birth Control is far from perfect, and it's failure to prevent pregnancies is no reason to kill.
If A person values their career or education above letting their own child live, they aren't deserving of the consideration shown when their mothers let them live.",31,35,topic_stance_votes_1
35,Removing the fetus without death,abortion,attack,"All this really means nothing.
Women have always had abortions. Illegal abortions are dangerous unles you are rich enough to fly to another country to have one. Legal ones are safe. That should be the only concern here.
Otherwise, this is a medical procedure best left up to the woman and her doctor.
Making abortions illegal does not stop them. It just kills the woman sometimes. I think all you pro-lifers are just about punishing a woman for daring to enjoy sex.
Edited to add: Otherwise, you would make sure that every child in America was well-fed, had health care, a college education and the like. Most only care that it is born and then to hell with it.",35,36,topic_stance_votes_2
36,Removing the fetus without death,abortion,attack,"You either don't understand, or you are intentionally glossing over the period of pregnancy. I asked what you would do if you successfully outlawed abortions. Women are still going to get pregnant, and not want to be or be uable to care well for her own physical body, which adversely effects the fetus.
A woman with financial limitations is not going to be able to provide adequate prenatal care. She may not have insurance. A woman with college/career problems may be too sick or physically unable to go to school or work. How will she provide for herself? A woman in an abusive relationship/family may get the XXXX kicked out of her for getting pregnant. No good for anyone here.
No one is saying that adoption isn't a good choice for many. But you are forgetting that there are nine months to ride out first. 
You may not agree with these reasons for abortions, but that doesn't mean they don't exist. 
What are you going to help?",35,37,topic_stance_votes_2
37,Removing the fetus without death,abortion,attack,"yeah you got us...the cats outta the bag now emoticonXRolleyes
leaving abortion up to the woman and doctor would be all good if no other person was involved. However, another life is involved which deserves not to be killed. Many (not all) pro-choicers either refuse or cannot see that pro-life focuses on two people involved not one. 
As for whether abortions will stop or not. That is irrelevant. If it is wrong than it is wrong. People will steal eventhough thats illegal. stealing is safer if legal...however, this doesn't mean we legalize it.",36,38,topic_stance_votes_1
38,Removing the fetus without death,abortion,attack,"Are you helping woman obtain abortions and help finance abortions? If someone steals because they need the money, they still should go to jail. I want stealing illegal because it is wrong...even if this does adversly hurt the theifs family and the thief. It is irrelevant that I don't help out the thieves family by giving them money. Any burden placed on the woman is not the fault of the unborn and should not be subject to punishment as such.",37,39,topic_stance_votes_1
39,Removing the fetus without death,abortion,support,"Thanks, Steeeeve. You said exactly what I would have. :)",39,40,topic_stance_votes_1
40,Removing the fetus without death,abortion,support,Right on! Michele!,36,41,topic_stance_votes_2
41,Removing the fetus without death,abortion,attack,"Oh, and are you going to arrest me if I donate to a cause that enables women to obtain abortions?
And, you sound kind of hardhearted to me. I've always thought that stealing a loaf of bread when you are starving to death is not a crime.
Did you ever possibly think that it might be a crime if someone is starving? Do you ever think about stuff like that?",39,42,topic_stance_votes_2
42,Removing the fetus without death,abortion,attack,"yeah, its a crime if you steal it. For one, you don't know the situation of the person who was selling the bread. Secondly, this seems rather inconsistent on your part. If you feel this way, that this person should be allowed this loaf of bread to live, then why isn't a fetus allowed its ""loaf"" (ie the moms womb) which isn't even stolen. 
I take the position that stealing is wrong and if you wanted the loaf of bread you should ask. If someone asked me and I owned a store, I would give them the loaf...if they stole it, I would call the police.",42,43,topic_stance_votes_1
43,Removing the fetus without death,abortion,attack,"Prototype, I ask you again, what are you going to do, after you abolish abortion, for these fetuses/babies/children that are not going to have adequate care in utero?
Since you care highly for these unborn persons , I'm hoping your answer will contain something about helping pregnant and poor women obtain adequate prenatal health care.",40,44,topic_stance_votes_2
44,Removing the fetus without death,abortion,attack,I ask you again. What are you doing to help woman who get abortions and are still poor?,44,45,topic_stance_votes_1
45,Removing the fetus without death,abortion,attack,"Sooo, you wouldn't even stop for one second to ask:
Why is this guy stealing bread?
And, very interesting, a woman is just your neighborhood grocery store and not a real human being, her womb being a ""loaf of bread.""",43,46,topic_stance_votes_2
