,title,topic,stance,comment,parent_id,comment_id,viewpoint
17,Ozone Depletion,climate change,attack,"No scientist either, but as far as I know, volcanic eruptions produce gases that affect the ozone, among other things. I've even heard that one volcanic eruption produces more ""harmful"" gases than the entire human race has since the industrial revolution. HMMMMMMMMMMM, maybe you Liberals need to outlaw volcanic eruptions!",17,18,topic_stance_votes_2
18,Ozone Depletion,climate change,attack,That's the qualifier right there. Provide some evidence and then we can talk about natural vs. unnatural.,18,19,topic_stance_votes_1
19,Ozone Depletion,climate change,attack,"Nah, I'm effectivly out of this debate. I don't know much about science.
Now there's a thought.....",17,20,topic_stance_votes_2
20,Ozone Depletion,climate change,attack,"C'mon, let's face it, we ALL ""hear"" things. Unless you have conducted the research yourself, you get information from sources that could very well have an agenda. Do you really think that scientists of today are REALLY that objective? There was a book written by a woman, I think she used to be a Senator or Governor from Washington, I can't recall the name of the book, it was at least 10 years ago. There could very well be information since then that says otherwise, but again, is it from the ""hate America crowd""? I think way too many Liberals jump to conclusions to point the finger of blame at the U.S., so yes, I'm very skeptical of ""evidence"" that depletion of the ozone layer is man (U.S.) made.",19,21,topic_stance_votes_2
21,Ozone Depletion,climate change,attack,"@syklopps
well than there is no debate, you make the sweeping claim that any information provided is invalid other than research directly conducted by myself.
I, on the other hand, prefer to trust those who I know to do impartial and objective research. But if you are convinced they have an agenda I doubt I will be able to change your opinion to the contrary.
I am very skeptcial of ""evidence"" that depletion of the ozone layer is NOT man made. (Note: I could care less about the passive-agressive everyone hates americans argument)",21,22,topic_stance_votes_1
22,Ozone Depletion,climate change,attack,"Do you at least concede that one of the mechanisms for the destruction of ozone is related to electrons ""raining"" down on the earth from the magnetosphere? The earth's natural flux lines cause electrons to travel back and forth between poles and when they interact with nitrogen and oxygen create nitrogen oxides which destroy O3. Since the magnetosphere is influenced by sun spot activity, there will be natural fluctuations in O3 levels as a result of these solar occurances.
Unfortunately, many researchers focus only on one aspect of possible O3 destruction and attempt to ascribe a singular causal relationship when many exist in reality.",22,23,topic_stance_votes_2
23,Ozone Depletion,climate change,support,Whether it is man made or natural or both factors work together; I think it is the beginning of serious changes in the atmosphere.,1,24,topic_stance_votes_1
24,Ozone Depletion,climate change,attack,Yeah. It's snowing sooner here in the Midwest. I think the next Ice Age is coming.,24,25,topic_stance_votes_2
25,Ozone Depletion,climate change,support,"Lets gt the first thign clear, ozone depletion is not or man threat.
Ozone depletion is both natural and man made. The Poolar Vortex causes a natural depletion. However ozone in that region with out human interaction is still more dense then in regiosn with human interaction.
Yes human interaction has thinned it, it however can replace itself (to a limit). Human production in the past actually was much more damaging then the natural accurance.
The thinning of the ozone that blocks UV light can be less of a threat to the thicking of the atmosphere. UV lights comes in unaffected, however heat does not escape as easily.
Politicians don't care people, get used to that. They hire scientist to spread lies to avoid truth, that has been documented. GLad our tax dollars pay for that. The offiials care about now and their pay checks, not what may happen to society with rising temps, increased drought, facing famine, and what the next few generatiosn will ahve to deal with.
Simple. Put more into space exploration and make an outpost of mars. Get those who are not concerned of the planet.",1,26,topic_stance_votes_1
26,Ozone Depletion,climate change,attack,"What is ""the truth""? That UN's IPCC is actually a socialist organization more concerned with wealth redistribution than actually reducing CO2 emissions? Or that Al Gore is a bafoon to everyone with a mind to think for themselves and the darling of the unconscious? emoticonXRolleyes",26,27,topic_stance_votes_2
