,title,topic,stance,comment,parent_id,comment_id,viewpoint
10,Christ ordered His Followers to be ARMED!,gun control,support,"Thats about what I expected you to say... Forget ""shadow boxing"" .. You want a mean ""cut and pasting"" contest to break out... Dont fool yourself... your no better.",10,11,topic_stance_votes_2
11,Christ ordered His Followers to be ARMED!,gun control,support,"I doubt a propaganda robot, such as yourself, (beep, beep, beep . . . . does not compute) can anticipate anything. . . other than an oil change. 
robot  n. A person who works mechanically without original thought, especially one who responds automatically to the commands of others.
However, it is very predictable that a propoganda robot such as yourself cannot defend his/her ""beliefs"" evidenced by your failure to provide any rebuttal . . . . only fluff. 
fluff  n.
3. Something of little substance or consequence, especially:
1. Light or superficial entertainment: The movie was just another bit of fluff from Hollywood.
2. Inflated or padded material: The report was mostly fluff, with little new information.
Why don't you run back to your handler, who pulls your strings, and get a new propaganda update (beep, beep, beep . . . . does not compute) so you can ""defend"" your ""position.""
http://img221.echo.cx/my.php?image=p...comes004zp.jpg
Remember this isn't cop work in a kangaroo court so your actually need evidence (no ""railroading"" zone ) to back up your ""claims.""
kangaroo court n.
1. A mock court set up in violation of established legal procedure.
2. A court characterized by dishonesty or incompetence.
v. rail·road·ed, rail·road·ing, rail·roads v. tr.
3. Informal.
1. To rush or push (something) through quickly in order to prevent careful consideration and possible criticism or obstruction: railroad a special-interest bill through Congress.
2. To convict (an accused person) without a fair trial or on trumped-up charges.",11,12,topic_stance_votes_2
12,Christ ordered His Followers to be ARMED!,gun control,support,"The cut and paste war has begun! Just remember... Pasting lots of words does not make you look smarter.. in fact in your case it just makes you look like more of a psycho... perhaps ""arrogant"" is the right word.
ar·ro·gant 1. Having or displaying a sense of overbearing self-worth or self-importance.
2. Marked by or arising from a feeling or assumption of one's superiority toward others: an arrogant contempt for the weak. See Synonyms at proud.
Proud? uh oh... You know what pride comes before! Im sure you've cut and pasted that scripture a few hundred times already.",12,13,topic_stance_votes_2
13,Christ ordered His Followers to be ARMED!,gun control,attack,This is the stupidest thread ever. It would be pedantic if it wasn't so infantile. Look those words up....,13,14,topic_stance_votes_1
14,Christ ordered His Followers to be ARMED!,gun control,attack,I totally agree... how could I not jump in on the likes of this.,14,15,topic_stance_votes_2
15,Christ ordered His Followers to be ARMED!,gun control,attack,"Hey I am trying to help this mental midget out since he asked for the help. You know they spend their day rousting teenagers and tazering little children/little old ladies so they don't have time to be intelligent. I have no doubt he has projected his anger on society as a result of the drubbing he is getting here.
drub  v. drubbed, drub·bing, drubs
v. tr.
1. To thrash with a stick.
2. To instill forcefully: drubbed the lesson into my head.
3.
1. To defeat soundly.
2. To berate harshly.
4. To stamp (the feet).
""pedantic"" Wow! you used up your whole ""BIG WORD DICTIONARY"" on a response to me . . . I feel honored. :p",14,16,topic_stance_votes_2
16,Christ ordered His Followers to be ARMED!,gun control,attack,"I don't use a dictionary for such words, I'm edumakated.",16,17,topic_stance_votes_1
17,Christ ordered His Followers to be ARMED!,gun control,support,"There are so many things wrong with what you just said, I wont even waste my time...not to mention the fact that you havent masterd the quote button, or the edit button. I dont remember asking for help.. you might want to think about that. I only asked your opinion on another scripture that mentions weapons. I didnt even give you the impression I was against you, because I'm not (saying that for the 4th time) Now, even though I am repeatedly explaining my questions to you, you are still choosong to treat me like an adversary just because I paraphrased a scripture...to agree with you!
You have anger issues, and from what I can tell you also have an infiriority complex. I say this because you constantly choose to validate what you say, or the words you use to prove something to us. Normaly this wouldnt matter in a public forum, but I find that it interfieres with having a civilized conversation with you. 97% of your post is information from somewhere else, thats not what this place is for. Re-group.",16,18,topic_stance_votes_2
18,Christ ordered His Followers to be ARMED!,gun control,support,"Ah . . . mighty midget . . . . psychological attacks only work on the weak-minded . . . that is why I ""own"" you. And since you can't produce a single argument to refute my stance we will just call this a ""WIN"" for Shamgar's side. What's the matter no program upgrades? (beep . . . beep . . . does not compute).
get rid of it BTW is not ""agreeing"" with me.",18,19,topic_stance_votes_2
19,Christ ordered His Followers to be ARMED!,gun control,support,"Once again your arrogance blinds you. I am not disagreeing with you. I dont want to ""refute your stance"". If I did.. I would. If you were a rational human who had ANY idea how to argue or debate... you would have pointed out the fact that I said ""get rid of it"", and simply explained that that wasnt the correct interpretation. Then, as I have, I would have explained to you my view on it. Instead you started acting like a child who just discovered the benefits of being anonymous on a message board. I am sure you will soon learn to walk from your crawl. We will all be here to help you when that happens.",19,20,topic_stance_votes_2
20,Christ ordered His Followers to be ARMED!,gun control,support,"Yeah, I can see how you immediately said that you ""agreed"" with me . . . yeah right.
And seeing how it wasn't a cut/paste issue but your own incorrect choice of words. . . I can see how the ""fault"" is on ""my"" side. However, since I am sure you support one or more of these issues: license to buy, gun registration, waiting periods, carry conceal laws, etc then we are still not in agreement, anyway.
",20,21,topic_stance_votes_2
21,Christ ordered His Followers to be ARMED!,gun control,support,"Yeah, I can see how you immediately said that you ""agreed"" with me . . . yeah right.
And seeing how it wasn't a cut/paste issue but your own incorrect choice of words. . . I can see how the ""fault"" is on ""my"" side. 
And since it is on your end to find out what the ""out of context"" meant then don't complain to me. However, since I am sure you support one or more of these issues: license to buy, gun registration, waiting periods, carry conceal laws, etc then we are still not in agreement, anyway.
",20,22,topic_stance_votes_2
22,Christ ordered His Followers to be ARMED!,gun control,support,"You are in no position to tell me what I ""meant"" by my statements. Thats my job. The ""fault"" is on your side for how you dealt with the issue, not the ""words I used"" BTW: Sorry, cant pick a fight with me there either. Licenses to buy are BS, gun registration should not be manditory, waiting periods should not as prevelant as they are... and carry & conceal laws are an infringement on our rights.",21,23,topic_stance_votes_2
23,Christ ordered His Followers to be ARMED!,gun control,support,"Yes, I am in a postition . . . until you clear them up. But cops are supposed to ""defuse"" a situation not escalate it. . . at least that is the party line if cameras are filming. ""BTW: Sorry, cant pick a fight with me there either"" see you are still not in agreement with me no matter how hard you try since your words still keep tripping you up.",23,24,topic_stance_votes_2
24,Christ ordered His Followers to be ARMED!,gun control,attack,"In the future you should spell ""own"" like ""pwn"" and instead of calling Bishop a robot without program updates, threaten to ""haxxor him up.""",19,25,topic_stance_votes_1
25,Christ ordered His Followers to be ARMED!,gun control,attack,Is that some gay mating call you use?,25,26,topic_stance_votes_2
26,Christ ordered His Followers to be ARMED!,gun control,attack,"Wow, I thought you were a jerk just on religious stuff, but you are always on assface mode.",26,27,topic_stance_votes_1
27,Christ ordered His Followers to be ARMED!,gun control,attack,"No, it's the call I use to get your two moms in the sack. :)",26,28,topic_stance_votes_1
28,Christ ordered His Followers to be ARMED!,gun control,attack,"Religion is involved in every aspect of a Christian's life. Since your are a pagan . . you wouldn't know that. Oh and thanks for the blessing!
Matt 5: 11 Blessed are you when they shall reproach you, and persecute you , and shall say every evil word against you, lying, on account of Me. 12 Rejoice and leap for joy, for your reward is great in Heaven; for in this way they persecuted the prophets who were before you.
Don't worry you have more in common with Bishop then I do. 
I knew it had to involved a pervert (you) . . . . . and I was correct.",27,29,topic_stance_votes_2
29,Christ ordered His Followers to be ARMED!,gun control,attack,"Just curious, why did you assume it was a gay mating call? Were you excited?",29,30,topic_stance_votes_1
30,Christ ordered His Followers to be ARMED!,gun control,attack,So being an assface is part of the Christian tradition. Great faith buddy.,29,31,topic_stance_votes_1
