,title,topic,stance,comment,parent_id,comment_id,viewpoint
27,Death sentence to expencive?,death penalty,attack,"First of all Diogenes99, while I don't think too highly of you, I know you are smarter then VOR by a long shot. Second of all, I know you know that Horton wasn't released by a judge, and third I know you are doing that to provoke me. It isn't going to work.",24,28,topic_stance_votes_2
28,Death sentence to expencive?,death penalty,attack,"Basically first aid and generic drugs like aspirin and vitamin C. No drugs still under patent (for cholesterol, high blood pressure, cancer, AIDS, that sort of thing), no life support like dialysis. I still believe the death sentence is sometimes appropriate, but I could compromise if a life sentence actually meant what it says and I didn't have to pay for expensive and artificial life-prolonging procedures.
First of all, thank you for the backhanded compliment even though I don't think I'm smarter than VOR. Second, Horton was released by the (unaccountable) parole board which is still a failure of our legal system that masquerades as a justice system. Third, I merely took you up on your invitation and I cheerfully accept your surrender on the issues. :)",28,29,topic_stance_votes_1
29,Death sentence to expencive?,death penalty,attack,"Diogenes99, c'mon. I expected more of you. 
Horton was released by Dukakis, the supreme idiot of the Democratic party through his truly idiotic system of furlongs as a means of rehabilitation. He wasn't release through a parole board. He's still in jail. 
http://www.forerunner.com/forerunner...llie_Hort.html
http://en.wikipedia.org/wiki/Willie_Horton
I know you've already seen VOr's claim of Horton refuted on WS.
Besides, Horton obviously doesn't count. There's no judge present.",29,30,topic_stance_votes_2
30,Death sentence to expencive?,death penalty,attack,"Agreed that Horton was released by the Massachusetts corrections system, and Dukakis is responsible. Horton is in prison in Maryland, Massachusetts having demonstrated its incompetence in protecting society.
In a way, I think maybe we are not so far apart here. I completely agree with your assessment of Dukakis, and the problem is not entirely with the courts.
I once closely followed the case of a fellow convicted for attempted murder in Washington state and I was shocked to learn that, once he was turned over to the state corrections system, the corrections system had total discretion over whether to keep him for the full term. The court sentence was a recommended maximum, for display purposes and public consumption only.
Crime control depends on a chain of police work (where scumbags are sometimes left on the street because they are also informers), courts (where attorneys and judges sometimes game the system with technicalities that do not serve the purpose of justice), and the corrections system (where officials are sometimes too far removed from the crime to make sound judgments). The weakest link in the chain determines when a hardcase gets back on the street to strike again, and the system as practiced could sure use some improvement.",30,31,topic_stance_votes_1
31,Death sentence to expencive?,death penalty,attack,Well if you set a time period like 2 years instead of the 20 years it is now you would sure cut doen the costs.......,23,32,topic_stance_votes_1
32,Death sentence to expencive?,death penalty,support,"If you just shot suspects without a trial it'd be even cheaper, it'd probably have a decent deterrent effect too.",32,33,topic_stance_votes_1
33,Death sentence to expencive?,death penalty,support,I don't think anyone is advocating that.........,33,34,topic_stance_votes_1
34,Death sentence to expencive?,death penalty,support,"Diogenes, It is useless to try and debate with ""Little Man"".........I just ignore him........He really had no clue........",29,35,topic_stance_votes_1
35,Death sentence to expencive?,death penalty,support,"Well why aren't you? If you are willing to sacrifice justice for efficiency, why not take it to its logical conclusion?",35,36,topic_stance_votes_1
36,Death sentence to expencive?,death penalty,attack,My point also Where does it begin and end????,36,37,topic_stance_votes_2
37,Death sentence to expencive?,death penalty,support,"Do you even read what anyone posts? Try it, you might learn something.......maybe not.......",36,38,topic_stance_votes_1
38,Death sentence to expencive?,death penalty,attack,"Nonsense (I use that word a lot when responding to VOR). We have always operated under a ""no doubt"" system, yet we have convicted and executed innocents. Despite advances in forensics, most capital cases are decided on circumstantial evidence, and eye witnesses are often not reliable. The fact is that as long as we have a death penalty (the only Western nation to have it), we will execute innocents with the guilty. As a professed religious man, can you tell me what is an acceptable ratio of guilty to innocents? 
Dono",14,39,topic_stance_votes_2
39,Death sentence to expencive?,death penalty,attack,"Well, hasn't the furlong system been removed? 
It's with stupid politicans. Same can be said for the politican who support incarerating non-violent drug users. If we didn't jail every non-violent drug user, our prison system would have alot more space and the whole revolving door issue would basically disappear. Does anyone have the statistics on how much rehab costs as opposed to 4-6 years in low-medium security prison? 
Well, it's better to lock some up then none of them right? 
Huh. I wonder why Diogenes said this: 
Aren't you tired of being wrong all the time? 
Notice how you still haven't talked about how your stance would send likely many innocent people to die.  
You support DNA testing, yet you want short times of actual testing, nevermind the fact that the system to do that in extremely backlogged.",31,40,topic_stance_votes_2
40,Death sentence to expencive?,death penalty,attack,"If you don't understand ""Beyond a shadow of a doubt"" or and eye withness or irefutable DNA evidence then I don't know what to tell you.........
You seem like you are against the death penalty in all cases so let me ask you a question..........
If someone in your immediate family was raped or murdered would you feel the same way about the death penalty?",39,41,topic_stance_votes_1
41,Death sentence to expencive?,death penalty,attack,"If you believe that, then you should therefore think Scott Peterson shouldn't be executed as there was no solid evidence he commited the crime. No eye witness, no DNA evidence. 
As for DNA evidence, it's hardly a silver bullet. DNA samples can be rendered containmated and useless very quickly. 
http://www.scientific.org/tutorials/...ley/riley.html
Actually Dono, the better question is: do you want a innocent person to pay for your vengence? 
Seeing how the funds for such trials are paid via counties and taken almost all of the time from crime prevention agencies first, your vengence will cost another family their loved one, and so on and on and on. Do you want a innocent person to pay with their life for your vengence which doesn't erase the crime?",41,42,topic_stance_votes_2
42,Death sentence to expencive?,death penalty,attack,"I'm willing to take that chance if you are willing to take the chance that the executed man is innocent. At least it is reversible.
If a whackjob liberal judge does something that stupid, he deserves to be fired. Plus, we can always re-arrest the criminal. But if the state kills an innocent man, THAT is irreversible.",21,43,topic_stance_votes_2
43,Death sentence to expencive?,death penalty,attack,"The crimes i am talking about the criminal is not innocent........
Wondering",43,44,topic_stance_votes_1
44,Death sentence to expencive?,death penalty,attack,"So VOR, do you think that Scott Peterson shouldn't be executed? 
you say that only cases with no doubt should get the punishment, but do you really think that?",44,45,topic_stance_votes_2
45,Death sentence to expencive?,death penalty,attack,What if he is falsely convicted?,44,46,topic_stance_votes_2
46,Death sentence to expencive?,death penalty,support,"I think VOR is talking about those who are without a doubt guilty. 
However, I don't think he believes that at all. 
He's avoiding answering the Peterson question as if he does say he shouldn't be executed he then contridicts virtually all of his previous statements about the penalty and if he says he should be exectued he contridicts his statements in this thread and invalidates the very basis of his current argument.",46,47,topic_stance_votes_2
47,Death sentence to expencive?,death penalty,attack,"I understand all those terms, and how they relate to our justice system as it is. I do not, however, live in your dream world where only the guilty are convicted. 
You avoided my question. I will be pleased to answer yours as best as I can, never having faced such a situation. Yes I would. Since I am not a religious man , as you claim to be, I am not bound by ""Vengeance is mine sayeth the Lord"" Or ""Thou shalt not kill"" (number six of the ten suggestions) and, given the opportunity, I would kill the SOB myself. If he went to trial I would not want him to be humanely put to sleep. I would want him to live a long life knowing that today will be like yesterday and tomorrow will be like today.
Dono",41,48,topic_stance_votes_2
48,Death sentence to expencive?,death penalty,attack,"If you ask any criminal on death row if he would like to have his sentence commuted to life in prison every one of them would take that in a heartbeat......Have you ever heard the expression where there is life there is hope?
I am sorry but I don't believe you when you say that if your mother, wife, or sister was murdered, raped and canibalized tha you would turn the other cheek.........The only man that would ever do that is Jesus Christ, and no offense but you are not him.........No man is..........",48,49,topic_stance_votes_1
49,Death sentence to expencive?,death penalty,attack,"Simple question VOR: 
Scott Peterson: Kill him? Yes or no?",49,50,topic_stance_votes_2
50,Death sentence to expencive?,death penalty,attack,"I've heard it, but have no idea how that might in any way respond to what I said.[/QUOTE]
Do you have a reading disorder? Did I use too many multisyllible words? I said that if I had the opportunity I would kill him. If not, cage him for the rest of his miserable life. That's not turning the other cheek, an instruction directed to, and generally ignored, by believers such as yourself. Since you bring JC up, do you think he would, when asked about the death penalty, echo your eloquent words ""fry him""? If JC were here today, he would be branded a flaming liberal.
Dono",49,51,topic_stance_votes_2
51,Death sentence to expencive?,death penalty,attack,"Do you have a reading disorder? Did I use too many multisyllible words? I said that if I had the opportunity I would kill him. If not, cage him for the rest of his miserable life. That's not turning the other cheek, an instruction directed to, and generally ignored, by believers such as yourself. Since you bring JC up, do you think he would, when asked about the death penalty, echo your eloquent words ""fry him""? If JC were here today, he would be branded a flaming liberal.
Dono[/QUOTE]
I am responding.....you seem to think thatg life in prison is worse then the death penalty........I am telling you that the prisoners on death row would disagree........
No Jesus Christ would not fry him, but then I am mortal man and I would........",51,52,topic_stance_votes_1
52,Death sentence to expencive?,death penalty,attack,"It's a simple question vor:
Fry Peterson: Yes or No?",52,53,topic_stance_votes_2
53,Death sentence to expencive?,death penalty,attack,"And I am telling you that I don't give a tinker's damn what prisoners would do. They don't get to select their punishment, the states do, and 28 still kill. 
So you are admitting that you know what JC would do, but you have made a considered decision not to follow, indeed to oppose, based on your mortality? Sounds like a lot less than a mustard seed to me. Followers like you are why I labeled ""Thou shalt not kill"" as one of the ten suggestions. 
Dono",52,54,topic_stance_votes_2
54,Death sentence to expencive?,death penalty,attack,"Didn't Texas sign it into law a while back that if 3 or more people can identify you as the one who committed the crime that you get no appeals, and go right to the top of the list to be executed? I think this should be the case in every state. While many cases do deserve appeal, many do not. If we got rid of appeals cases on indisputable crimes, we would save quite a bit of taxpayer money.",54,55,topic_stance_votes_1
55,Death sentence to expencive?,death penalty,attack,I am only a frail mortal man with weaknessess not a hypocrite like you................,54,56,topic_stance_votes_1
56,Death sentence to expencive?,death penalty,attack,"I live in Texas and have not heard of such a law. We continue to lead all the states in executions (1 this month so far with 2 more scheduled) and our murder rate remains high. If money were truly a determining factor, we could save a lot (execution = $1.2 million, life without parole = $750,0000) by joining all the rest of the western industrialized nations in eliminating the death penalty.
Dono",55,57,topic_stance_votes_2
57,Death sentence to expencive?,death penalty,attack,"I thought I had heard that they passed such a law. Perhaps they simply presented the legislation for consideration. I am not 100% sure of this, however I know I heard something of this nature. Either way, the point remains that this sort of common sense approach to implementation of the death penalty makes sense, and would save a lot of taxpayer money. In the meantime, I will search for some reference to this.",57,58,topic_stance_votes_1
58,Death sentence to expencive?,death penalty,attack,"What happens if one of these people change their statement after the execution? Testimonies have a nasty way of changing every so often.
simple question vor:
Fry Peterson: Yes or No?",55,59,topic_stance_votes_2
59,Death sentence to expencive?,death penalty,attack,"I know I am going to regret answering you question ""Little Man"" but in the case of Scott Peterson, although he is guilty as hell, I would lock him up for life without the possibility of parole (although some liberal judge will let him out) because there were no witnessess or DNA evidence for the crime........",59,60,topic_stance_votes_1
60,Death sentence to expencive?,death penalty,attack,"Then why did you state the following?
http://www.whistlestopper.com/forum/...son#post394827
http://4forums.com/political/showthr...son#post112262
Seems contridictory. VOR IS FLIP FLOPPING!
You've still failed to give a single instance where someone was let out because of a ""liberal"" judge",60,61,topic_stance_votes_2
61,Death sentence to expencive?,death penalty,attack,"Damn you are thick ""Litle Man"" ...........If it was up to me I would fry his butt tomorrow....That is just me.........If it was up to me I would start executing the scum on death row tomorrow if they had been there 2 years and had 2 appeals......I don't control the judicial system in Calfornia............They should give him life without parole because of the reasons I mentioned.......
Got it????? You have way to much time on your hands ""Little Man"".........Take up a hobby or some extra classes in your junior high school........",61,62,topic_stance_votes_1
62,Death sentence to expencive?,death penalty,attack,"Ah, and Shaq is a big man. :) 
Then you do believe in kiling people where there is subsantial doubt and no hard evidence. Doesn't that contridict your previous claims? Since you claim your posts are in such context:
yet you say you want to fry someone who's conviction has a large amount of doubt. Contridictions!
Even if there was subsantial doubt of guiltness? No eye witnesses and no blood evidence? :p 
But you just said they should fry him. 
lol. I caught you in your web of contridictions and now you're all ******. :)",62,63,topic_stance_votes_2
63,Death sentence to expencive?,death penalty,attack,"That you are frail, or mortal, or weak, I will not argue. Let us discuss ""not a hypocrite like you"", since, in lieu of a valid response, you have resorted to name calling. Would you point out where I have pretended to be something I am not (hypocrite)? You, on the other hand, profess to be a believer and a follower of Jesus Christ (JC), yet you state in your own words that you would make a considered decision not to act as you believe he would. Who then is the hypocrite here? 
Dono",56,64,topic_stance_votes_2
64,Death sentence to expencive?,death penalty,attack,"This is a horrible law. The KKK could start accusing blacks of murder and as long as 3 of them say they saw him murder someone than no appeals? There's something called due process in this country.
TO VOR:
There is no such thing as 100% sure. People make mistakes with vision and some will lie. DNA can get contaminated and takes more than 2 years to get. There is no way in 2 years that we can ever be 100% sure considering we are still wrong sometimes after 20 years.",55,65,topic_stance_votes_2
65,Death sentence to expencive?,death penalty,attack,"OK, replace Duo_Maxwell with Jesus Christ and take away all the name-calling from both sides. You admit that he would not believe in the death penalty yet you are arguing with someone on the board about it. What if it was Jesus? Would you still argue against him and be for the death penalty? Or is it you who is the hypocrite not arguing about the topic but basing your argument on who you are and who you are arguing with? Just a thought.",62,66,topic_stance_votes_2
66,Death sentence to expencive?,death penalty,attack,"Now I want you Liberal to focus like a laser beam........Jesus Christ was a perfect human being.........I am not.....I am a person of faith but not a devout one.
Speaking for myself I am for the death penalty.....The judicial system in no country is perfect, but I think ours is the best one going.......There will be a time where and innocent person might be executed but I think they are few and far between....
Now as far as Scott Peterson goes if it was me I would fry him after 2 years of appeals because even though they only have circumstantial evidence against him it is overwhelming......Because the evidence is circumstantial he will be on death row for 20 years or some liberal judge will commute his sentence to life in prison.........
I don;t know how else to explain it to you.",66,67,topic_stance_votes_1
67,Death sentence to expencive?,death penalty,attack,"I can see a little honesty peeking out here. You are a pick and choose Christian, pick the parts you like, ignore the parts you don't. How convenient, simply don your piety when it suits your purpose, take it off when it doesn't. Now we will be able to put your religious references in their proper context. 
Since you admit that innocents will be killed, that brings me back to a question you avoided, and since we have established that you have no religious constraints regarding the taking of an innocent life, what is an acceptable ratio of innocent to guilty? What is the value of a human life from the viewpoint of a ""person of faith but not a devout one""?
Speaking for myself, you have said enough.
Dono",67,68,topic_stance_votes_2
68,Death sentence to expencive?,death penalty,attack,"But there are still innocents excuted. Let's retroactively apply the math here. The penalty was reinstated in the 70s. On average, 1 to 2 prisoners are released from death row every month. 
2005-1976 = 29 years. Let's use 28 as 2005 isn't over and the enactment didn't include the full year. 28x12 = 336 months. So between 336 to 672 innocent people  have staistically been excecuted since Gregg Vs Georgia took place. 
Is that acceptable? 
But you just said that we should lock such cases away since they don't have solid proof. Flip flopping VOR, one minute it's only execute if solid proof, the next, just kill them regardless. 
Considering how you keep radically shifting your position, you need to explain it better.",67,69,topic_stance_votes_2
69,Death sentence to expencive?,death penalty,attack,Guess you just can not focus like a laser beam...Maybe you have ADD.........,68,70,topic_stance_votes_1
70,Death sentence to expencive?,death penalty,attack,"Still another insult instead of an answer. If, as ""a person of faith but not a devout one"", you should actually ever read your bible, you might check this out: A fool shows his annoyance at once, but a prudent man overlooks an insult (Proverbs 12:16).
Dono",70,71,topic_stance_votes_2
71,Death sentence to expencive?,death penalty,attack,All I said is you have a very difficult time focusing and sometimes that is caused by ADD.................Maybe I hit a nerve?,71,72,topic_stance_votes_1
72,Death sentence to expencive?,death penalty,attack,"Hit a nerve? You couldn't hit a bull in the XXX with a bass fiddle. 
Dono",72,73,topic_stance_votes_2
73,Death sentence to expencive?,death penalty,support,"Since 2002, 962 people have been executed. 
Let's redo the math. 1977-2002 x 12 = 300 x 2 = 600
Between 300-600 people are wrongful on the row. Let's go with the lower number, that means roughly 1/3 of those who have been executed were innocent is 33% ""few and far inbetween"" vor?",73,74,topic_stance_votes_2
74,Death sentence to expencive?,death penalty,attack,"""Little Man"" every person on death row is innocent...Didn't you know that? If you don't believe it just ask them...........",74,75,topic_stance_votes_1
75,Death sentence to expencive?,death penalty,attack,"Oh, sure, and he's the one who puts long strings of periods at the end of every sentence.",70,76,topic_stance_votes_2
76,Death sentence to expencive?,death penalty,attack,"I'll assume this was in response to me since it was right after mine and you didn't reference another one. You never answered my question. You are calling these people who support the death penalty ""stupid liberals"" who ""can't focus like a laser beam"" and ""have ADD"". What if it was Jesus here? You said he would be against the death penalty except for undeniable evidence. and he's perfect. So would you accuse someone perfect of having ADD and not being able to focus and being stupid?",67,77,topic_stance_votes_2
77,Death sentence to expencive?,death penalty,attack,"I was speaking of liberals in general and i did not call any liberals stupid........Misguided yes, but not stupid.........
The point I am trying to make and its not getting through to you is JC is the only perfect human being.........Since I am imperfect I have my differences with him on things like the death penalty and turing the other cheek..........",77,78,topic_stance_votes_1
78,Death sentence to expencive?,death penalty,support,"Liberals are not stupid, they are insane.",78,79,topic_stance_votes_1
79,Death sentence to expencive?,death penalty,attack,"And conservatives are irrational and close minded.
:)",79,80,topic_stance_votes_2
80,Death sentence to expencive?,death penalty,attack,"You don't understand. 
There are few thousand people on death row across the country. The numbers i gave are a percentage of 1000. How can I be saying that everyone is innocent when my math says that only 30% or so of the executed were likely innocent?
Oh wait, I can't be and you're just pulling **** out of your XXX because 1) if you accepted, you be flip flopping, you;d contrict your arguments and 2) you get all flustered when you are obviously wrong but cannot get out of it by simply using a personal attack, (which btw you disagree with but use yourself, making you a hypocrite).
Yes, Shaq is a big man :p 
I ask again, is 30% few and far inbetween?",75,81,topic_stance_votes_2
81,Death sentence to expencive?,death penalty,attack,"Well, if you know what the only perfect human being says, then why don't you agree with him?",78,82,topic_stance_votes_2
82,Death sentence to expencive?,death penalty,attack,Because unlike him I am frail and imperfect..............,82,83,topic_stance_votes_1
83,Death sentence to expencive?,death penalty,attack,"So you are actively denying the words of your Lord and Savior?
Looks like someone is going to hell.....................",83,84,topic_stance_votes_2
84,Death sentence to expencive?,death penalty,attack,"No, although I am a Catholic I am not that religeous but I would never do that...... I also disagree with the Pope on the subject........",84,85,topic_stance_votes_1
85,Death sentence to expencive?,death penalty,support,"Duo, I wonder how many of the magical 30% innocent of the particular crime they were convicted on...were truely innocent, model citizens? Not very many I'd guess. Granted, if proven innocent by DNA testing that did not exist at the time of the crime, they should walk away free.
Now, since we have this indisputable DNA science that can set a innocent man free...why should it not put a guilty murderer to death quickly as well?",85,86,topic_stance_votes_1
86,Death sentence to expencive?,death penalty,attack,"How many of us here are model citizens? emoticonXRolleyes that's not the point. 
That's perceisely what I'm talking about. DNA forensics is on average releasing 1 to 2 prisoners from death row montly. 
First of all, DNA is not as indisputable or reliable as people make it out to be. I already posted how easily DNA samples can become very worthless very quickly. Second of all, because there is no ""silver"" bullet for proving guilt, and the current system has a myraid of flaws, it seems stupid to go forth with a irreverisble act when so many problems exist.",86,87,topic_stance_votes_2
87,Death sentence to expencive?,death penalty,support,"I have a political science degree, and I work in corrections. The way I see it, capital punishment doesn't have to be expensive at all. Convict 'em, DNA test 'em, and give them a max time - say five years - to appeal [no set of reasonable appeals will take longer than that]. Then, do the deed. 
I say all this because the base cost to execute is remarkably cheap. However, when they sit in a cell with cable TV, three square meals a day, and free healthcare for 25 years while they send out the same ol' burnt out appeals over and over, that's when the dollars add up, and that's where the liberals get there cheesy ""it's cheaper to house than it is to kill"" line. That's really a hot cup of BS because the only difference between the two IS the cost of the execution. Bottom line: if they were ""housed"" for 5 instead of 25 years, execution would always be cheaper than life sentence.",15,88,topic_stance_votes_1
88,Death sentence to expencive?,death penalty,attack,"The problem with that is DNA testing is not a silver bullet and new evidence keeps being brought in. Both you and VOR seem to ignore that DNA evidence has inherentl problems and is seriously backlogged. 
The cost isn't in the housing. It's in the appeals. That should be obvious to anyone who understands how the system works. I have a feeling that this Gop user is merely a user here who has registered a new screen name.",88,89,topic_stance_votes_2
89,Death sentence to expencive?,death penalty,support,Excellent point which I have made over and over..........I would say hold the appeal time down to 2 years........,88,90,topic_stance_votes_1
90,Death sentence to expencive?,death penalty,attack,Litlte Man as usual you crack me up.........this guy works in corrections and your trying to tell him how it is..................You are really a pistol........... :),89,91,topic_stance_votes_1
91,Death sentence to expencive?,death penalty,attack,"And you know he works there because? He could just be you under a different screen name, but that's unlikely as he has shown a ability to form coherent arguments, something you clearly cannot do. 
Do you not understand the basic science as to how DNA testing is done?
It's intersting. I post how it is done, how it fails and you don't even understand the basics. 
How can you cite DNA as justification when you don't even understand it?",91,92,topic_stance_votes_2
92,Death sentence to expencive?,death penalty,attack,Everything to you is a conspiracy little man..........,92,93,topic_stance_votes_1
93,Death sentence to expencive?,death penalty,attack,"lol. I find it interesting that you immeditely believe he is a ""expert"" in the field when he has said nothing that would prove it yet you don't believe credible science sites that talk about the problems of DNA. talk about idiocy. 
But then again, you never believed in any form of proof whatsoever.",93,94,topic_stance_votes_2
