,title,topic,stance,comment,parent_id,comment_id,viewpoint
29,What does the MN school shooting have to do with Gun Control?,gun control,support,"I don't know about other states, but in Oregon one has to be 21 years of age to buy a sidearm or long arm. They must be over 18 to own a sidearm, but a parent may purchase a weapon for them. There are no age restrictions on long arm ownership. That provides legal ownership or possession of a long arm at post-birth age. The age for a hunting license here is 14. Some states have it as low as 11 years of age. Michigan is also a hunting oriented state and I'd think laws would be similar. 
Because a grandfather didn't lock his weapons away from his grandson, IMO the kid was just a looneytoon who would have secured whatever he felt he needed regardless of what that took. I fail to understand how the grandfather could be held criminally liable for a nut job grandson.",29,30,topic_stance_votes_2
30,What does the MN school shooting have to do with Gun Control?,gun control,attack,"It's like that in my area, I don't know if it's state or local.",29,31,topic_stance_votes_1
31,What does the MN school shooting have to do with Gun Control?,gun control,attack,Can you give an example of such a law? I'd like to see how it's written.,31,32,topic_stance_votes_2
32,What does the MN school shooting have to do with Gun Control?,gun control,support,"In kansas, the age for a hunting license is 16. Funny, I hear in other states that you are not allowed to hunt until you meet the minimum age requirements for a license. Here, we interpet it a little differently. In ks, you can hunt at any age, you just don't have to buy a license until you are 16 :)",30,33,topic_stance_votes_2
33,What does the MN school shooting have to do with Gun Control?,gun control,support,"I think that's true of any rural or semi-rural area. The importance of an extra 100lbs or much more of freezer meat is lost on those who primarily survive on neon mapped fast food. A cousin in Wyoming, where 12 is the legal age for a hunting license, always filled her licenses of an elk and two antelope (they seldom bothered with deer), often watching her elk come into camp quartered on pack horses.",33,34,topic_stance_votes_2
34,What does the MN school shooting have to do with Gun Control?,gun control,support,What? They don't get their meat delivered to them between two starched planes? How uncivilized. :),34,35,topic_stance_votes_2
35,What does the MN school shooting have to do with Gun Control?,gun control,support,"We Westerners are generally far behind Eastern levels of sophistication. Though most of us now do wear shoes a great deal of the time, we're still having adjustment problems killing convenience mart employees to secure our provisions. But we're trying.",35,36,topic_stance_votes_2
36,What does the MN school shooting have to do with Gun Control?,gun control,support,LOL. I can't wait until I'm at a point at which I can leave civilization behind.,36,37,topic_stance_votes_2
37,What does the MN school shooting have to do with Gun Control?,gun control,support,It's a very nice feeling to be able to pick and choose which parts of 'civilization' one wants to encounter and dictate time and circumstances.,37,38,topic_stance_votes_2
38,What does the MN school shooting have to do with Gun Control?,gun control,attack,"I can't find the exact law, but from the Illinois state police FAQ on firearms:
source: http://www.isp.state.il.us/docs/ptfire.pdf (middle of page 3 under the question about accidentally leaving a firearm in a vehicle that is driven by a non-FOID card holder.)",32,39,topic_stance_votes_1
39,What does the MN school shooting have to do with Gun Control?,gun control,attack,"Hi, daewoo. 
In my state, I think 18 is the age to OWN a gun.[ 21 for a pistol - and you need the course & a permit] But to learn to shoot? If the parent is a hunter, most of the families I know take the kids out at 12-14. I know a kid cannot own a gun until later, but they can go out on a hunt with a licensed hunter. One friend took his son down south for some kind of deer we don't have here. Another went to Alaska for bear. Another is teaching his 12 year old how to handle a gun properly for whitetail, come next season. My husband taught the kids when in late teens, basically for the safety aspect - didn't want any accidents around here!",39,40,topic_stance_votes_2
40,What does the MN school shooting have to do with Gun Control?,gun control,support,"In my house, we learned to shoot at ~8 years old. My father thought it was important for us to understand the power of guns and to properly handle ALL guns as if they were loaded.",40,41,topic_stance_votes_2
